session_id,t_rel,label,ms,n_persons,conf,bbox_w,bbox_h,aspect,sh_y,hip_y,sh_hip_gap,sh_hip_gap_norm,torso_angle,ank_y,kp_ok
20260712_004950,4.111,fallen,90.0,1,0.526004,242.152832,88.256958,2.743725,294.793579,308.280212,13.486633,0.055695,76.201367,340.657501,16
20260712_004950,4.190,fallen,69.5,1,0.363051,260.740707,92.110229,2.830746,295.185394,311.153015,15.967621,0.061239,74.878468,345.329773,16
20260712_004950,4.274,fallen,75.6,1,0.227768,401.808167,283.675156,1.416438,248.753906,320.618958,71.865051,0.178854,30.866471,332.830597,12
20260712_004950,4.357,fallen,75.5,1,0.155107,264.258911,90.996826,2.904045,296.041077,313.714630,17.673553,0.066880,73.913877,341.449799,16
20260712_004950,4.451,fallen,87.0,0,,,,,,,,,,,0
20260712_004950,4.546,fallen,85.7,0,,,,,,,,,,,0
20260712_004950,4.642,fallen,86.5,1,0.250919,406.102600,307.749863,1.319587,254.613953,335.159973,80.546021,0.198339,32.231092,322.042694,8
20260712_004950,4.732,fallen,82.5,1,0.178423,234.115295,89.376831,2.619418,295.573975,313.894226,18.320251,0.078253,72.312529,341.893616,16
20260712_004950,4.837,fallen,95.8,1,0.187811,227.583969,89.005005,2.556979,295.162354,314.318115,19.155762,0.084170,71.846862,344.484375,16
20260712_004950,4.925,fallen,77.2,1,0.313707,211.963028,82.609863,2.565832,296.042358,310.601929,14.559570,0.068689,75.668310,335.073364,16
20260712_004950,5.004,fallen,71.5,1,0.161711,403.051147,295.662949,1.363212,250.512451,327.867371,77.354919,0.191923,30.917477,334.719727,9
20260712_004950,5.085,fallen,72.2,1,0.233511,400.113281,294.481262,1.358705,247.336960,327.811371,80.474411,0.201129,33.088300,322.262390,10
20260712_004950,5.170,fallen,76.0,1,0.167247,404.411804,289.034241,1.399183,242.464905,327.645264,85.180359,0.210628,30.944161,325.574402,11
20260712_004950,5.259,fallen,80.3,1,0.279658,402.286713,280.410278,1.434636,247.620789,324.049744,76.428955,0.189986,35.217781,330.910309,11
20260712_004950,5.342,fallen,76.1,0,,,,,,,,,,,0
20260712_004950,5.445,fallen,94.4,1,0.195826,406.057312,270.159973,1.503025,246.543594,319.928497,73.384903,0.180725,39.341999,325.903076,10
20260712_004950,5.554,fallen,100.5,0,,,,,,,,,,,0
20260712_004950,5.661,fallen,100.3,1,0.505830,231.440430,86.292114,2.682058,295.584015,308.765747,13.181732,0.056955,76.905903,340.538147,16
20260712_004950,5.759,fallen,87.3,1,0.200449,223.034790,93.251465,2.391756,294.171356,311.308289,17.136932,0.076835,74.129537,342.182892,16
20260712_004950,5.845,fallen,76.2,1,0.273152,243.451050,88.138245,2.762150,295.724884,313.855103,18.130219,0.074472,72.858863,341.892639,16
20260712_004950,5.917,fallen,64.9,0,,,,,,,,,,,0
20260712_004950,5.993,fallen,65.7,0,,,,,,,,,,,0
20260712_004950,6.060,fallen,58.8,0,,,,,,,,,,,0
20260712_004950,6.152,fallen,81.5,1,0.195194,404.926941,284.817017,1.421709,244.659882,322.379028,77.719147,0.191934,33.193629,325.824768,10
20260712_004950,6.236,fallen,75.5,1,0.255799,407.309387,301.508728,1.350904,247.490311,334.653076,87.162766,0.213996,31.504675,319.541687,8
20260712_004950,6.310,fallen,63.4,0,,,,,,,,,,,0
20260712_004950,6.384,fallen,67.0,1,0.245612,406.749634,292.003525,1.392961,244.461746,330.515869,86.054123,0.211565,28.649431,326.563965,8
20260712_004950,6.459,fallen,67.7,1,0.203277,409.607788,288.243774,1.421046,244.649841,324.911926,80.262085,0.195949,30.385821,332.736328,11
20260712_004950,6.550,fallen,81.1,2,0.184648,399.477844,266.874084,1.496878,244.727005,325.491943,80.764938,0.202176,24.785740,340.994385,14
20260712_004950,6.657,fallen,97.2,2,0.156681,367.555908,94.921753,3.872199,292.608765,312.870117,20.261353,0.055125,72.511207,348.361023,17
20260712_004950,6.764,fallen,97.1,1,0.242266,407.514709,286.530396,1.422239,253.798218,324.027435,70.229218,0.172335,35.861240,324.841858,9
20260712_004950,6.853,fallen,79.5,0,,,,,,,,,,,0
20260712_004950,6.927,fallen,65.1,0,,,,,,,,,,,0
20260712_004950,7.002,fallen,65.9,0,,,,,,,,,,,0
20260712_004950,7.077,fallen,65.6,1,0.166313,408.161133,298.094482,1.369234,241.228470,330.859222,89.630753,0.219596,28.610859,328.796265,8
20260712_004950,7.156,fallen,70.2,1,0.190391,403.831543,298.913559,1.350998,252.144974,325.506348,73.361374,0.181663,34.949675,319.731995,8
20260712_004950,7.227,fallen,63.6,0,,,,,,,,,,,0
20260712_004950,7.306,fallen,68.1,1,0.264027,399.477264,272.970093,1.463447,247.741089,325.066467,77.325378,0.193566,30.237675,330.222656,10
20260712_004950,7.385,fallen,70.0,1,0.190171,406.943451,290.891785,1.398951,254.816315,336.289093,81.472778,0.200207,28.856173,325.616028,10
20260712_004950,7.461,fallen,67.0,0,,,,,,,,,,,0
20260712_004950,7.538,fallen,68.3,1,0.260902,231.842651,88.673706,2.614559,295.213440,310.884155,15.670715,0.067592,74.549165,336.500488,16
20260712_004950,7.622,fallen,75.6,1,0.172943,222.769760,88.194702,2.525886,294.674316,310.270569,15.596252,0.070011,73.908936,332.775452,16
20260712_004950,7.709,fallen,79.8,1,0.243370,402.215759,277.753601,1.448103,248.206909,322.567139,74.360229,0.184876,33.853386,327.141968,9
20260712_004950,7.801,fallen,82.3,1,0.234633,400.757141,291.695374,1.373889,255.358521,326.334381,70.975861,0.177104,34.463395,323.424255,8
20260712_004950,7.889,fallen,78.7,2,0.165474,339.855835,92.576538,3.671080,292.385284,314.346252,21.960968,0.064618,70.431173,345.034668,16
20260712_004950,7.979,fallen,83.0,1,0.237507,240.915894,90.117065,2.673366,295.061554,313.371094,18.309540,0.076000,72.310578,345.026184,16
20260712_004950,8.059,fallen,71.0,1,0.249847,213.434631,86.358459,2.471497,294.514954,309.871155,15.356201,0.071948,74.764223,336.434052,16
20260712_004950,8.157,fallen,87.8,1,0.530859,227.563293,86.753784,2.623094,295.209808,309.290985,14.081177,0.061878,75.572940,338.030548,16
20260712_004950,8.269,fallen,103.3,0,,,,,,,,,,,0
20260712_004950,8.353,fallen,77.1,2,0.155099,398.326385,265.034729,1.502921,245.232269,314.653503,69.421234,0.174282,35.264495,331.849884,11
20260712_004950,8.432,fallen,69.6,1,0.156943,399.837341,264.675964,1.510667,246.799545,323.098083,76.298538,0.190824,31.331197,330.418640,10
20260712_004950,8.526,fallen,84.2,1,0.230121,403.668610,280.889542,1.437108,250.419205,338.108398,87.689194,0.217231,28.380319,328.205383,11
20260712_004950,8.621,fallen,87.2,1,0.245529,399.913513,290.507797,1.376602,255.104233,323.549011,68.444778,0.171149,37.570468,318.427185,8
20260712_004950,8.712,fallen,81.5,1,0.169211,399.831818,288.082764,1.387906,251.210083,322.190308,70.980225,0.177525,36.052201,324.143616,10
20260712_004950,8.800,fallen,79.1,0,,,,,,,,,,,0
20260712_004950,8.876,fallen,67.7,0,,,,,,,,,,,0
20260712_004950,8.965,fallen,79.7,1,0.207980,400.518829,277.603699,1.442772,243.257812,322.968262,79.710449,0.199018,33.461856,324.854431,8
20260712_004950,9.046,fallen,71.0,0,,,,,,,,,,,0
20260712_004950,9.135,fallen,81.5,1,0.186008,269.294342,90.959717,2.960589,295.156830,313.669739,18.512909,0.068746,73.149801,345.464722,16
20260712_004950,9.220,fallen,75.1,1,0.519367,236.527954,86.551880,2.732788,296.311432,309.226318,12.914886,0.054602,76.852074,341.784485,17
20260712_004950,9.334,fallen,105.0,0,,,,,,,,,,,0
20260712_004950,9.428,fallen,86.0,2,0.156186,358.106903,95.333557,3.756357,293.420105,314.711823,21.291718,0.059456,72.322977,346.278442,16
20260712_004950,9.509,fallen,71.5,1,0.155052,239.811035,91.314331,2.626215,296.076233,314.080505,18.004272,0.075077,72.852042,343.499207,16
20260712_004950,9.593,fallen,74.5,0,,,,,,,,,,,0
20260712_004950,9.671,fallen,69.1,0,,,,,,,,,,,0
20260712_004950,9.767,fallen,88.2,1,0.227865,224.281250,88.467041,2.535196,295.781219,313.428009,17.646790,0.078682,73.028602,342.000916,16
20260712_004950,9.872,fallen,97.2,1,0.165073,238.540390,90.337036,2.640560,295.342499,313.739532,18.397034,0.077123,72.659538,341.657684,16
20260712_004950,9.967,fallen,85.6,1,0.268866,215.094360,86.909241,2.474931,294.836487,310.057098,15.220612,0.070762,74.775248,340.111511,16
20260712_004950,10.060,fallen,85.8,2,0.162174,326.554688,94.477051,3.456445,292.909485,311.312592,18.403107,0.056355,74.473712,344.105957,17
20260712_004950,10.141,fallen,73.5,1,0.195955,264.490906,93.723755,2.822026,295.351501,311.854309,16.502808,0.062395,74.709922,343.120117,16
20260712_004950,10.225,fallen,76.6,1,0.255664,401.742676,293.292480,1.369768,248.761581,328.621216,79.859634,0.198783,32.297686,317.457336,8
20260712_004950,10.305,fallen,71.6,0,,,,,,,,,,,0
20260712_004950,10.384,fallen,71.9,2,0.183802,398.930878,269.787354,1.478686,242.197800,310.599487,68.401688,0.171463,33.069991,334.782104,11
20260712_004950,10.467,fallen,74.9,1,0.262568,402.366516,284.835388,1.412628,251.805283,318.454590,66.649307,0.165643,34.460782,319.192413,8
20260712_004950,10.549,fallen,70.9,1,0.262560,399.066864,278.463150,1.433105,248.195129,312.134949,63.939819,0.160223,39.011410,324.190735,8
20260712_004950,10.629,fallen,70.8,1,0.454235,378.881470,262.284851,1.444542,240.578796,314.681335,74.102539,0.195582,34.429725,323.946442,10
20260712_004950,10.703,fallen,66.2,1,0.416348,399.156006,282.698975,1.411947,255.471130,323.446960,67.975830,0.170299,36.487711,323.443604,8
20260712_004950,10.777,fallen,64.4,1,0.383244,400.982971,270.173035,1.484171,247.887375,318.913879,71.026505,0.177131,36.427364,319.620972,8
20260712_004950,10.854,fallen,68.7,1,0.219978,402.339417,275.864624,1.458467,246.807556,327.816711,81.009155,0.201345,29.425782,320.706177,10
20260712_004950,10.936,fallen,72.6,1,0.290183,404.279053,272.748917,1.482239,240.199768,309.816864,69.617096,0.172201,40.755389,324.903259,10
20260712_004950,11.020,fallen,75.5,2,0.163235,400.700745,269.434387,1.487192,240.158417,314.447815,74.289398,0.185399,26.784528,340.737915,13
20260712_004950,11.106,fallen,75.7,2,0.191931,350.523895,113.467041,3.089213,288.864807,309.391296,20.526489,0.058559,72.756061,350.856812,17
20260712_004950,11.187,fallen,71.6,1,0.233082,242.245300,91.029724,2.661167,296.149963,312.669525,16.519562,0.068194,74.349371,344.982483,16
20260712_004950,11.275,fallen,78.1,1,0.162130,406.116028,284.215515,1.428902,248.051727,329.069397,81.017670,0.199494,29.809143,327.602051,10
20260712_004950,11.362,fallen,78.3,1,0.224797,265.568115,92.594116,2.868088,296.509705,313.372192,16.862488,0.063496,74.893627,345.663574,16
20260712_004950,11.437,fallen,65.5,0,,,,,,,,,,,0
20260712_004950,11.514,fallen,68.5,1,0.201363,405.827759,282.362976,1.437256,252.926529,333.911713,80.985184,0.199556,32.136365,321.383240,8
20260712_004950,11.589,fallen,66.1,0,,,,,,,,,,,0
20260712_004950,11.662,fallen,63.2,0,,,,,,,,,,,0
20260712_004950,11.738,fallen,67.4,1,0.207976,403.712097,293.960754,1.373354,250.298111,336.986633,86.688522,0.214729,28.690831,327.656921,10
20260712_004950,11.810,fallen,63.7,1,0.269200,401.941559,285.517700,1.407764,252.226120,325.782959,73.556839,0.183004,34.817965,327.046173,10
20260712_004950,11.886,fallen,66.4,1,0.312937,404.585114,302.112793,1.339186,253.379028,330.818695,77.439667,0.191405,32.456692,324.864166,8
20260712_004950,11.965,fallen,70.4,1,0.340426,403.565399,296.491394,1.361137,254.509460,321.313049,66.803589,0.165533,37.828534,324.740540,8
20260712_004950,12.052,fallen,78.7,1,0.285444,404.396332,297.065430,1.361304,254.978348,329.423767,74.445419,0.184090,33.997157,325.965729,8
20260712_004950,12.135,fallen,73.3,1,0.281361,402.433899,300.401871,1.339652,255.291962,331.299469,76.007507,0.188870,32.975542,325.823792,9
20260712_004950,12.232,fallen,89.3,2,0.322896,399.416138,282.092773,1.415903,252.693848,319.818329,67.124481,0.168057,35.884660,329.138092,10
20260712_004950,12.325,fallen,82.2,1,0.259650,221.475449,86.708557,2.554251,295.679626,310.713715,15.034088,0.067882,75.118318,334.301697,16
20260712_004950,12.422,fallen,89.3,1,0.296166,402.493042,288.736694,1.393980,244.858124,326.418396,81.560272,0.202638,35.716210,330.416748,11
20260712_004950,12.522,fallen,92.1,1,0.225921,401.269165,264.548706,1.516806,248.845459,314.511292,65.665833,0.163645,38.685803,326.272491,11
20260712_004950,12.599,fallen,69.5,1,0.252115,405.906250,280.089661,1.449201,250.451797,316.000092,65.548294,0.161486,39.337994,320.322388,11
20260712_004950,12.684,fallen,75.3,1,0.248604,219.429916,82.927246,2.646053,295.542603,309.006653,13.464050,0.061359,76.222096,331.987488,16
20260712_004950,12.772,fallen,78.4,1,0.206904,402.886566,280.103149,1.438351,244.936279,319.487305,74.551025,0.185042,34.780331,325.348572,10
20260712_004950,12.869,fallen,88.5,1,0.200831,406.119812,290.465454,1.398169,252.614624,337.744751,85.130127,0.209618,29.708867,322.236145,10
20260712_004950,12.971,fallen,91.0,1,0.271435,231.547791,90.332520,2.563283,296.545715,313.875366,17.329651,0.074843,73.807740,346.268250,16
20260712_004950,13.073,fallen,92.7,1,0.171912,230.624207,89.669189,2.571945,295.895416,312.577942,16.682526,0.072336,74.802094,337.866486,16
20260712_004950,13.156,fallen,74.2,1,0.334100,223.157959,84.625977,2.636991,295.947144,308.996521,13.049377,0.058476,77.147415,334.341736,17
20260712_004950,13.233,fallen,69.4,2,0.168862,400.776794,261.407166,1.533152,248.345932,321.853455,73.507523,0.183413,27.348051,334.070374,13
20260712_004950,13.321,fallen,79.3,2,0.164855,339.774231,96.496826,3.521092,293.704041,315.970215,22.266174,0.065532,71.786126,347.221985,17
20260712_004950,13.415,fallen,85.5,1,0.165265,245.174332,89.311096,2.745172,295.760559,313.514893,17.754333,0.072415,73.793533,339.117615,16
20260712_004950,13.530,fallen,104.9,1,0.160578,222.538025,87.172119,2.552858,294.682495,313.717346,19.034851,0.085535,72.256653,339.806946,16
20260712_004950,13.631,fallen,93.0,1,0.333743,400.323608,278.396851,1.437960,254.951935,323.439758,68.487823,0.171081,39.120257,321.427979,8
20260712_004950,13.710,fallen,72.1,2,0.232398,322.848755,92.211304,3.501184,292.021912,311.872620,19.850708,0.061486,72.297348,345.187317,17
20260712_004950,13.790,fallen,70.9,2,0.259285,276.886047,92.348267,2.998281,293.220490,315.256409,22.035919,0.079585,70.225935,348.389099,17
20260712_004950,13.868,fallen,69.4,0,,,,,,,,,,,0
20260712_004950,13.962,fallen,83.5,0,,,,,,,,,,,0
20260712_004950,14.052,fallen,80.4,0,,,,,,,,,,,0
20260712_004950,14.130,fallen,70.0,0,,,,,,,,,,,0
20260712_004950,14.212,fallen,73.9,1,0.209496,403.057861,283.155701,1.423450,245.225830,326.198608,80.972778,0.200896,32.027777,334.784180,10
20260712_004950,14.299,fallen,75.9,1,0.247781,213.957382,84.863770,2.521186,295.786407,310.714325,14.927917,0.069771,75.005079,330.317871,17
20260712_004950,14.377,fallen,67.5,1,0.254200,247.862427,89.809814,2.759859,296.474426,312.928589,16.454163,0.066384,74.067066,342.744263,16
20260712_004950,14.464,fallen,77.7,1,0.150464,247.732193,92.147644,2.688427,295.782837,313.578430,17.795593,0.071834,73.133608,338.866364,16
20260712_004950,14.569,fallen,93.9,1,0.180130,399.602081,264.927261,1.508346,254.565536,338.484741,83.919205,0.210007,28.812490,323.534424,10
20260712_004950,14.653,fallen,76.9,1,0.190407,252.546768,90.504150,2.790444,296.126404,313.913269,17.786865,0.070430,72.920722,343.999115,16
20260712_004950,14.748,fallen,84.7,0,,,,,,,,,,,0
20260712_004950,14.833,fallen,76.6,2,0.169617,341.372986,93.340576,3.657284,291.590942,314.003845,22.412903,0.065655,69.561541,347.241211,16
20260712_004950,14.920,fallen,77.3,1,0.469216,230.774536,85.572998,2.696815,294.963196,308.181580,13.218384,0.057278,76.054698,342.209625,16
20260712_004950,0.000,fallen,76.4,1,0.502543,127.520874,149.582413,0.852512,340.798187,315.797363,25.000824,0.167137,54.624220,283.196136,17
20260712_004950,0.097,fallen,85.3,1,0.469724,130.280212,142.348877,0.915218,341.750244,314.611572,27.138672,0.190649,52.825088,279.224915,17
20260712_004950,0.182,fallen,76.7,1,0.432103,149.183594,139.501724,1.069403,339.165894,312.126709,27.039185,0.181248,56.071799,274.428772,17
20260712_004950,0.263,fallen,73.0,1,0.529002,143.043457,149.641296,0.955909,344.119934,313.867889,30.252045,0.202164,48.019658,271.695984,15
20260712_004950,0.372,fallen,100.0,1,0.610340,140.123779,148.153183,0.945803,339.376038,311.422424,27.953613,0.188680,53.433960,272.793976,17
20260712_004950,0.448,fallen,67.4,1,0.561842,140.779846,151.538574,0.929003,340.976501,314.502411,26.474091,0.174702,50.924256,278.624847,13
20260712_004950,0.522,fallen,64.7,1,0.595932,131.727966,139.857300,0.941874,337.965210,310.906494,27.058716,0.193474,53.174644,280.489838,17
20260712_004950,0.608,fallen,76.8,1,0.697821,143.140869,143.672226,0.996302,339.742798,310.965454,28.777344,0.200299,52.549297,271.519836,17
20260712_004950,0.701,fallen,80.7,1,0.705703,145.055298,145.931946,0.993993,339.906708,311.006592,28.900116,0.198038,51.900125,276.696350,17
20260712_004950,0.786,fallen,75.0,1,0.596923,136.513306,142.507675,0.957937,340.744720,312.856537,27.888184,0.195696,54.296799,274.141418,17
20260712_004950,0.869,fallen,71.9,1,0.619261,138.017578,150.299866,0.918281,339.993439,311.589905,28.403534,0.188979,50.347674,275.463440,15
20260712_004950,0.950,fallen,73.2,1,0.711040,144.858826,153.853271,0.941539,341.888000,311.965240,29.922760,0.194489,50.965497,264.815186,17
20260712_004950,1.039,fallen,79.9,1,0.754341,145.655884,151.413071,0.961977,341.439819,313.356171,28.083649,0.185477,53.026224,267.004974,17
20260712_004950,1.121,fallen,72.7,1,0.587243,141.203125,144.895447,0.974517,340.456390,314.707703,25.748688,0.177705,53.933455,268.423126,15
20260712_004950,1.202,fallen,70.9,1,0.564894,139.633667,141.589783,0.986185,338.932953,311.288818,27.644135,0.195241,53.809496,267.461914,16
20260712_004950,1.283,fallen,71.8,1,0.464936,153.048828,149.975281,1.020494,339.055603,313.041199,26.014404,0.169975,56.070568,262.752502,17
20260712_004950,1.361,fallen,67.9,1,0.513435,139.445312,145.709167,0.957011,341.220581,313.157043,28.063538,0.192600,54.266444,263.190216,17
20260712_004950,1.440,fallen,70.5,1,0.641177,142.413818,156.373535,0.910728,343.861084,313.108368,30.752716,0.196662,48.222428,261.604889,15
20260712_004950,1.522,fallen,73.9,1,0.709264,142.909180,152.290771,0.938397,340.953644,311.310760,29.642883,0.194647,50.392499,266.085815,16
20260712_004950,1.599,fallen,70.3,2,0.159650,419.512756,256.145859,1.637789,238.796158,302.442078,63.645920,0.151714,47.186140,360.479675,12
20260712_004950,1.693,fallen,86.6,1,0.675488,124.448242,148.820251,0.836232,339.507446,313.749023,25.758423,0.173084,52.490565,276.587616,13
20260712_004950,1.782,fallen,78.4,1,0.631162,132.697815,148.282471,0.894899,338.026245,311.724304,26.301941,0.177377,54.995724,275.338562,17
20260712_004950,1.874,fallen,81.5,1,0.473350,144.179443,146.678970,0.982959,340.298096,312.541412,27.756683,0.189234,51.913622,275.942627,14
20260712_004950,1.967,fallen,84.5,1,0.504159,132.129639,148.348450,0.890671,338.897064,310.565430,28.331635,0.190980,52.015628,272.565308,16
20260712_004950,2.044,fallen,68.9,1,0.557086,130.148682,142.281372,0.914727,338.588074,310.364990,28.223083,0.198361,53.317757,269.151093,17
20260712_004950,2.123,fallen,69.2,1,0.663048,143.523987,151.692322,0.946152,341.090454,312.447693,28.642761,0.188821,50.723998,264.389099,17
20260712_004950,2.208,fallen,77.4,1,0.713474,144.013184,151.085266,0.953191,338.687714,309.514526,29.173187,0.193091,52.016865,262.675598,17
20260712_004950,2.292,fallen,74.9,1,0.669856,143.770203,153.851196,0.934476,342.277802,312.340851,29.936951,0.194584,49.339893,257.378296,17
20260712_004950,2.376,fallen,76.3,1,0.668113,141.368164,155.098877,0.911471,344.080383,313.032349,31.048035,0.200182,49.765603,261.061890,17
20260712_004950,2.462,fallen,76.4,1,0.692391,142.286621,152.768616,0.931386,343.556702,313.970581,29.586121,0.193666,50.579995,266.589661,17
20260712_004950,2.560,fallen,89.8,1,0.711670,140.621765,145.218445,0.968346,339.932831,312.391632,27.541199,0.189654,52.585761,270.954926,17
20260712_004950,2.650,fallen,83.3,1,0.692296,143.108887,155.933609,0.917755,344.214478,316.628174,27.586304,0.176911,49.925318,271.952148,15
20260712_004950,2.743,fallen,84.8,1,0.545708,145.088684,145.078308,1.000072,341.082520,314.244080,26.838440,0.184980,52.088172,274.955627,13
20260712_004950,2.847,fallen,95.3,1,0.573368,140.356506,148.544418,0.944879,340.653656,310.502563,30.151093,0.202977,53.065823,268.533600,17
20260712_004950,2.933,fallen,77.4,1,0.558289,136.028076,151.364365,0.898680,344.441528,316.010803,28.430725,0.187830,51.505497,267.175323,15
20260712_004950,3.009,fallen,68.8,1,0.536022,140.959106,144.870850,0.972998,341.380615,310.897217,30.483398,0.210418,49.602288,266.160614,16
20260712_004950,3.120,fallen,101.5,1,0.426525,158.910400,148.220886,1.072119,342.478638,316.332825,26.145813,0.164532,56.156927,261.542725,17
20260712_004950,3.201,fallen,73.1,1,0.592456,139.538940,144.461731,0.965923,341.814392,313.432190,28.382202,0.196469,51.913233,268.497559,16
20260712_004950,3.283,fallen,73.2,1,0.634199,142.380615,147.864502,0.962913,342.081879,312.509979,29.571899,0.199993,50.038678,265.484558,15
20260712_004950,3.366,fallen,72.4,1,0.625199,139.771240,147.241211,0.949267,339.060669,309.871216,29.189453,0.198242,55.118641,264.038025,17
20260712_004950,3.459,fallen,84.2,1,0.547458,142.886353,146.213989,0.977241,339.413055,312.862305,26.550751,0.181588,53.198274,273.084076,14
20260712_004950,3.534,fallen,67.7,1,0.563826,138.912354,142.547180,0.974501,337.861450,309.915436,27.946014,0.196047,55.878376,268.392639,17
