session_id,t_rel,label,ms,n_persons,conf,bbox_w,bbox_h,aspect,sh_y,hip_y,sh_hip_gap,sh_hip_gap_norm,torso_angle,ank_y,kp_ok
20260712_041211,4.451,fallen,78.0,1,0.651652,163.036743,128.344955,1.270301,284.146851,295.326447,11.179596,0.068571,76.176335,329.408813,15
20260712_041211,4.535,fallen,74.4,1,0.784780,164.315048,126.026062,1.303818,285.227112,304.634888,19.407776,0.118113,67.214525,336.662140,16
20260712_041211,4.613,fallen,71.3,1,0.790655,162.611832,126.760803,1.282824,285.450500,306.660645,21.210144,0.130434,65.520229,335.199677,16
20260712_041211,4.698,fallen,75.3,2,0.815033,162.930557,128.382385,1.269104,284.462646,308.751831,24.289185,0.149077,60.743571,340.278992,15
20260712_041211,4.782,fallen,75.0,1,0.819291,164.765686,129.577576,1.271560,282.050354,303.728333,21.677979,0.131569,65.122685,340.060974,15
20260712_041211,4.860,fallen,69.2,1,0.797106,163.160873,128.160629,1.273097,284.163147,305.747803,21.584656,0.132291,63.454086,338.699036,15
20260712_041211,4.945,fallen,76.2,1,0.786980,163.362244,128.112915,1.275143,284.025940,305.856384,21.830444,0.133632,61.534840,339.715210,16
20260712_041211,5.026,fallen,73.2,1,0.829688,163.127792,127.560059,1.278831,284.754761,304.878021,20.123260,0.123359,65.682052,338.647644,16
20260712_041211,5.122,fallen,89.2,1,0.835803,163.980576,127.936646,1.281733,285.461823,308.221252,22.759430,0.138793,65.606146,337.125183,16
20260712_041211,5.230,fallen,96.6,1,0.828655,164.031311,126.803589,1.293586,279.793152,306.132935,26.339783,0.160578,59.216404,336.968445,16
20260712_041211,5.312,fallen,73.0,1,0.740866,163.700500,127.674744,1.282168,285.814240,303.624146,17.809906,0.108796,66.219299,338.303619,15
20260712_041211,5.389,fallen,69.4,1,0.822115,163.976807,128.302261,1.278051,282.904724,300.812469,17.907745,0.109209,67.806355,339.787964,16
20260712_041211,5.476,fallen,77.9,1,0.745417,164.771545,127.470596,1.292624,284.061096,304.268188,20.207092,0.122637,62.424710,340.004883,16
20260712_041211,5.572,fallen,89.2,3,0.184332,87.597656,276.663483,0.316622,,,,,,,2
20260712_041211,5.660,fallen,77.7,1,0.804620,164.820984,127.687622,1.290814,286.164429,303.687531,17.523102,0.106316,68.713775,339.372314,15
20260712_041211,5.744,fallen,74.2,2,0.251422,93.449219,279.037704,0.334898,,,,,,467.420776,4
20260712_041211,5.824,fallen,72.5,1,0.833222,166.075500,128.822510,1.289181,284.570129,303.030151,18.460022,0.111154,65.334578,337.177795,16
20260712_041211,5.912,fallen,78.9,1,0.786167,165.607605,128.577393,1.287999,281.011475,300.820129,19.808655,0.119612,64.802569,338.766266,15
20260712_041211,5.997,fallen,76.6,1,0.701069,164.666260,128.380981,1.282637,282.964172,299.996399,17.032227,0.103435,68.957286,339.592834,15
20260712_041211,6.080,fallen,74.6,1,0.814551,164.417786,128.919373,1.275354,283.212921,304.904541,21.691620,0.131930,62.693142,339.776642,15
20260712_041211,6.162,fallen,73.1,2,0.185604,95.181885,273.214920,0.348377,,,,,,465.736053,3
20260712_041211,6.256,fallen,86.4,2,0.788731,164.184998,128.760681,1.275117,284.456055,295.910522,11.454468,0.069766,76.525992,335.238220,16
20260712_041211,6.342,fallen,78.8,2,0.798207,164.714859,126.897888,1.298011,285.584778,306.004883,20.420105,0.123972,66.882036,336.128876,16
20260712_041211,6.442,fallen,92.8,2,0.785189,163.163025,127.146912,1.283264,282.218506,302.910522,20.692017,0.126818,61.931414,338.528870,15
20260712_041211,6.545,fallen,92.3,1,0.803644,163.270081,126.130310,1.294456,285.645813,308.075317,22.429504,0.137377,61.970151,338.615723,15
20260712_041211,6.637,fallen,84.9,1,0.787472,164.450333,128.365601,1.281109,287.133484,302.642639,15.509155,0.094309,64.590390,337.555481,15
20260712_041211,6.733,fallen,86.0,1,0.793428,165.507324,128.356567,1.289434,284.923462,301.036011,16.112549,0.097352,67.730033,337.964539,16
20260712_041211,6.819,fallen,76.3,1,0.852285,164.754944,129.363464,1.273582,282.797729,306.554199,23.756470,0.144193,61.232032,339.523010,17
20260712_041211,6.923,fallen,96.4,1,0.789754,166.285019,127.262451,1.306631,282.692963,303.407532,20.714569,0.124573,61.535801,336.612030,16
20260712_041211,7.011,fallen,79.0,2,0.828218,166.521912,129.487244,1.286010,286.702942,297.905212,11.202271,0.067272,76.577246,337.812134,17
20260712_041211,7.094,fallen,74.9,1,0.818386,165.274902,130.681824,1.264712,288.444611,304.142090,15.697479,0.094978,71.827815,339.485168,17
20260712_041211,7.191,fallen,90.2,1,0.816364,165.467896,126.518204,1.307858,286.002136,304.477142,18.475006,0.111653,67.326933,339.447479,16
20260712_041211,7.287,fallen,87.6,2,0.832817,164.709610,127.599136,1.290836,283.734222,304.402557,20.668335,0.125483,64.615957,338.396057,15
20260712_041211,7.380,fallen,86.3,3,0.154803,95.201416,273.495453,0.348091,,,,,,460.804382,3
20260712_041211,7.464,fallen,73.8,1,0.769653,167.012268,129.353760,1.291128,283.399902,294.408386,11.008484,0.065914,74.471318,338.989716,14
20260712_041211,7.566,fallen,93.5,3,0.831641,164.985352,131.571548,1.253959,289.832367,307.788483,17.956116,0.108835,69.351763,339.422913,16
20260712_041211,7.661,fallen,86.8,2,0.795438,164.658386,128.644836,1.279946,284.730347,303.664490,18.934143,0.114990,67.875168,339.284485,15
20260712_041211,7.775,fallen,106.5,2,0.836185,166.550964,128.402649,1.297099,286.347229,299.504517,13.157288,0.078999,72.838383,338.288208,17
20260712_041211,7.873,fallen,88.2,2,0.826402,166.662292,128.430054,1.297689,284.311157,301.255981,16.944824,0.101672,67.817699,335.975220,16
20260712_041211,7.975,fallen,95.2,3,0.157255,55.596558,470.699707,0.118115,,,,,,,1
20260712_041211,8.064,fallen,80.8,1,0.823586,166.832275,129.928040,1.284036,283.054810,299.737396,16.682587,0.099996,68.710235,338.680084,16
20260712_041211,8.145,fallen,71.9,1,0.824956,166.592529,128.652939,1.294899,280.056580,295.598877,15.542297,0.093295,67.485562,339.102661,14
20260712_041211,8.233,fallen,79.8,1,0.828756,163.734802,128.436340,1.274832,281.462158,302.721741,21.259583,0.129842,63.334868,338.102966,16
20260712_041211,8.316,fallen,75.9,2,0.802845,164.940063,128.280273,1.285779,287.341827,306.683472,19.341644,0.117265,66.572102,337.433716,16
20260712_041211,8.403,fallen,78.3,2,0.749838,165.703308,127.740601,1.297186,289.934326,300.881348,10.947021,0.066064,74.628741,339.967255,15
20260712_041211,8.488,fallen,77.9,2,0.784919,164.661606,126.331604,1.303408,281.426697,299.791443,18.364746,0.111530,66.032956,339.038940,15
20260712_041211,8.565,fallen,69.7,1,0.813380,163.582947,125.933243,1.298966,283.171875,305.328430,22.156555,0.135445,64.210193,337.135681,16
20260712_041211,8.662,fallen,89.9,1,0.698364,165.365784,127.951843,1.292406,283.353760,300.935730,17.581970,0.106322,64.059075,338.054138,14
20260712_041211,8.766,fallen,95.9,1,0.801528,166.268738,128.459473,1.294328,283.667480,303.934448,20.266968,0.121893,66.426754,339.975586,15
20260712_041211,8.874,fallen,100.5,1,0.837090,165.333878,127.542725,1.296302,282.358185,304.964111,22.605927,0.136729,63.163494,338.732269,16
20260712_041211,8.970,fallen,86.3,1,0.812298,167.387512,128.512207,1.302503,285.439545,297.292358,11.852814,0.070811,74.751377,337.719116,16
20260712_041211,9.065,fallen,87.4,1,0.839377,165.874146,127.797791,1.297942,282.701843,306.564209,23.862366,0.143858,63.231910,339.272705,16
20260712_041211,9.161,fallen,87.6,2,0.827073,167.719971,128.002625,1.310285,287.329102,306.897491,19.568390,0.116673,63.984457,336.523224,16
20260712_041211,9.239,fallen,67.9,1,0.774600,163.958984,125.633560,1.305057,285.890686,303.077820,17.187134,0.104826,70.341129,333.601318,16
20260712_041211,9.342,fallen,95.0,1,0.799055,164.846680,127.163315,1.296338,284.403839,299.593933,15.190094,0.092147,71.328981,339.614380,15
20260712_041211,9.438,fallen,88.8,2,0.205420,92.015137,273.232117,0.336765,,,,,,464.486481,4
20260712_041211,9.530,fallen,82.7,1,0.828128,164.881851,126.429184,1.304144,286.345520,304.193359,17.847839,0.108246,70.163378,338.012817,16
20260712_041211,9.627,fallen,89.3,1,0.756043,166.302475,127.410706,1.305247,281.327271,300.470825,19.143555,0.115113,66.691737,339.251343,12
20260712_041211,9.722,fallen,85.4,1,0.720696,163.917831,127.228531,1.288373,281.691315,295.356140,13.664825,0.083364,73.561297,338.862122,16
20260712_041211,9.825,fallen,92.7,2,0.721103,164.149963,126.753601,1.295032,289.524231,298.345215,8.820984,0.053737,79.096465,329.987640,15
20260712_041211,9.952,fallen,119.5,3,0.830814,164.515640,127.839493,1.286892,283.860901,306.607971,22.747070,0.138267,63.499251,340.830627,16
20260712_041211,10.060,fallen,101.3,1,0.803456,163.675781,127.794495,1.280773,287.431519,304.977234,17.545715,0.107198,67.748919,338.771179,15
20260712_041211,10.157,fallen,87.3,1,0.759251,166.510498,127.637192,1.304561,281.194275,286.207703,5.013428,0.030109,82.473259,339.063568,16
20260712_041211,10.243,fallen,76.2,1,0.823245,164.770325,126.775024,1.299707,283.153412,302.364410,19.210999,0.116593,66.272137,340.075623,16
20260712_041211,10.326,fallen,74.5,1,0.779318,167.104141,129.204346,1.293332,285.287842,300.322906,15.035065,0.089974,68.902327,338.694641,15
20260712_041211,10.421,fallen,85.5,1,0.758067,165.308243,129.573868,1.275784,285.799805,297.045349,11.245544,0.068028,75.826709,339.778229,16
20260712_041211,10.510,fallen,81.9,1,0.809012,165.613052,128.935410,1.284465,281.781067,300.562134,18.781067,0.113403,66.803080,338.712830,15
20260712_041211,10.605,fallen,87.4,1,0.779139,165.115051,128.018066,1.289779,286.218597,301.068146,14.849548,0.089935,72.631486,339.230286,16
20260712_041211,10.702,fallen,89.3,1,0.778432,164.197998,128.363785,1.279161,282.403687,302.843567,20.439880,0.124483,64.802323,340.552979,13
20260712_041211,10.810,fallen,98.4,1,0.788709,165.428482,125.910461,1.313858,285.648956,303.403381,17.754425,0.107324,68.528763,336.493744,16
20260712_041211,10.904,fallen,86.8,1,0.812170,164.798080,127.314392,1.294418,285.591339,297.562347,11.971008,0.072640,75.871350,338.829285,16
20260712_041211,10.997,fallen,84.2,1,0.805590,165.225769,127.142319,1.299534,286.494568,300.919983,14.425415,0.087307,73.167725,337.602112,15
20260712_041211,11.092,fallen,84.9,2,0.160539,91.927124,286.750397,0.320582,,,,,,462.822388,3
20260712_041211,11.218,fallen,116.5,1,0.722877,167.042236,127.197128,1.313255,286.305969,299.962402,13.656433,0.081754,70.189676,333.839813,15
20260712_041211,11.308,fallen,82.5,1,0.702938,164.438736,128.154160,1.283132,284.202332,295.803894,11.601562,0.070552,74.823284,339.451904,16
20260712_041211,11.403,fallen,84.1,1,0.827468,164.278564,127.912613,1.284303,284.430847,300.270142,15.839294,0.096417,72.274619,337.965515,16
20260712_041211,11.489,fallen,76.7,1,0.819622,164.072510,128.102188,1.280794,284.201660,308.449921,24.248260,0.147790,60.909086,338.812866,16
20260712_041211,11.591,fallen,93.9,2,0.818455,163.784241,127.013062,1.289507,285.638855,309.954956,24.316101,0.148464,61.781538,338.237030,16
20260712_041211,11.695,fallen,94.1,2,0.773619,165.095596,126.517578,1.304922,286.355682,310.476471,24.120789,0.146102,61.923431,338.615173,15
20260712_041211,11.800,fallen,98.0,2,0.808236,166.162216,128.684677,1.291235,280.105194,287.705322,7.600128,0.045739,79.225333,339.999512,16
20260712_041211,11.893,fallen,84.6,1,0.814497,167.226501,127.597229,1.310581,285.183533,299.889160,14.705627,0.087938,72.036187,339.398438,17
20260712_041211,11.984,fallen,81.4,1,0.815331,165.224121,127.394272,1.296951,281.506958,301.147888,19.640930,0.118874,65.541177,340.206848,16
20260712_041211,12.098,fallen,104.9,1,0.800697,165.315002,127.776718,1.293780,288.065521,304.433136,16.367615,0.099009,70.440181,339.593658,16
20260712_041211,12.213,fallen,105.8,2,0.795910,165.169739,127.366943,1.296802,283.988831,298.511719,14.522888,0.087927,69.342177,338.933899,15
20260712_041211,12.306,fallen,85.3,1,0.800532,165.061890,126.833496,1.301406,282.517487,303.159607,20.642120,0.125057,66.543390,338.485016,15
20260712_041211,12.402,fallen,85.9,1,0.814414,163.829712,127.330200,1.286652,285.193268,304.690247,19.496979,0.119008,66.329098,339.758423,16
20260712_041211,12.498,fallen,89.5,2,0.791316,163.838242,127.895874,1.281028,285.891968,296.239258,10.347290,0.063156,78.100711,336.376709,17
20260712_041211,12.595,fallen,88.0,1,0.784526,167.509338,128.713501,1.301412,282.637573,295.589111,12.951538,0.077318,71.191204,336.042847,16
20260712_041211,12.677,fallen,72.3,1,0.794403,165.618637,129.923279,1.274742,283.691620,299.517242,15.825623,0.095555,69.846533,339.808014,17
20260712_041211,12.758,fallen,73.3,1,0.794776,164.192368,127.382812,1.288968,281.861359,302.341125,20.479767,0.124730,65.420933,338.326324,16
20260712_041211,12.866,fallen,100.8,1,0.830909,166.183456,128.139282,1.296897,284.704498,292.656860,7.952362,0.047853,79.886142,337.429443,17
20260712_041211,12.973,fallen,97.5,1,0.774204,166.046768,127.937256,1.297877,284.587555,299.295410,14.707855,0.088577,71.328370,337.670898,15
20260712_041211,13.079,fallen,98.5,1,0.837695,164.965332,128.773422,1.281051,286.854156,308.506042,21.651886,0.131251,65.656878,341.098877,16
20260712_041211,13.169,fallen,82.8,3,0.191151,84.953857,275.355576,0.308524,,,,,,461.721222,4
20260712_041211,13.261,fallen,84.3,1,0.830798,166.708237,128.271835,1.299648,284.867401,301.204742,16.337341,0.098000,67.743751,336.146332,16
20260712_041211,13.357,fallen,88.0,1,0.756049,165.681992,129.886230,1.275593,282.222290,291.549164,9.326874,0.056294,77.201153,340.724976,16
20260712_041211,13.440,fallen,72.6,1,0.832627,165.593994,128.250961,1.291172,286.536987,304.762695,18.225708,0.110063,68.686331,341.965759,16
20260712_041211,13.531,fallen,81.3,2,0.756054,166.568909,128.739120,1.293848,286.386749,297.799652,11.412903,0.068518,71.609469,337.727570,15
20260712_041211,13.627,fallen,87.5,1,0.763407,166.950195,128.271851,1.301534,281.393005,294.641449,13.248444,0.079356,71.554091,336.475891,16
20260712_041211,13.733,fallen,95.5,2,0.712519,165.264023,126.410828,1.307357,284.392883,300.803070,16.410187,0.099297,68.599253,338.743652,15
20260712_041211,13.830,fallen,87.4,2,0.824713,163.394516,127.194519,1.284603,281.283386,303.546997,22.263611,0.136257,62.963386,337.743286,16
20260712_041211,13.931,fallen,92.3,1,0.782782,164.902817,127.335953,1.295022,283.431427,300.769470,17.338043,0.105141,66.652066,337.918793,15
20260712_041211,14.025,fallen,84.3,1,0.788562,164.571228,126.883972,1.297021,282.743195,302.192780,19.449585,0.118183,66.057914,339.496155,14
20260712_041211,14.109,fallen,74.4,1,0.816944,164.461121,126.914444,1.295842,285.253387,306.420837,21.167450,0.128708,66.113792,335.023254,16
20260712_041211,14.190,fallen,72.5,1,0.822368,165.773743,127.729492,1.297850,285.604614,295.350647,9.746033,0.058791,75.676425,336.720428,16
20260712_041211,14.276,fallen,77.5,1,0.730584,168.204834,128.299316,1.311035,283.494873,298.380005,14.885132,0.088494,71.073160,334.311890,15
20260712_041211,14.366,fallen,81.8,1,0.791984,166.759048,126.252930,1.320833,282.694733,304.653320,21.958588,0.131679,63.912557,338.884644,15
20260712_041211,14.456,fallen,79.7,2,0.836718,167.051514,127.236755,1.312919,283.145569,301.658630,18.513062,0.110822,67.896319,340.274414,15
20260712_041211,14.548,fallen,83.2,2,0.707393,166.711548,128.080582,1.301615,279.246063,288.953369,9.707306,0.058228,75.567501,342.096924,14
20260712_041211,14.664,fallen,108.2,3,0.203456,85.679321,278.982986,0.307113,,,,,,465.068420,4
20260712_041211,14.760,fallen,87.4,1,0.785993,163.782776,127.710022,1.282458,285.380188,302.960785,17.580597,0.107341,70.390265,337.672394,16
20260712_041211,14.865,fallen,95.8,1,0.796816,168.391663,128.531067,1.310124,281.743835,300.002167,18.258331,0.108428,63.809950,338.496887,14
20260712_041211,14.951,fallen,78.2,1,0.587573,166.237183,128.225037,1.296449,283.675598,289.470642,5.795044,0.034860,81.612434,339.479004,14
20260712_041211,0.000,fallen,75.7,1,0.841850,215.687378,99.766602,2.161920,290.316101,277.308044,13.008057,0.060310,78.698623,288.290436,17
20260712_041211,0.089,fallen,81.1,1,0.835163,224.406860,99.057251,2.265426,291.811035,280.870209,10.940826,0.048754,80.645004,287.977600,17
20260712_041211,0.183,fallen,84.2,1,0.843251,227.695129,95.599594,2.381758,293.576599,285.542419,8.034180,0.035285,83.300404,283.296936,17
20260712_041211,0.263,fallen,71.4,1,0.841501,214.150009,95.170792,2.250165,292.149841,280.985413,11.164429,0.052134,80.337379,278.838989,17
20260712_041211,0.351,fallen,79.1,1,0.826058,218.111069,98.200821,2.221072,291.557800,279.312195,12.245605,0.056144,79.253415,288.868408,17
20260712_041211,0.434,fallen,75.6,1,0.846986,217.848450,96.371078,2.260517,293.376648,284.248840,9.127808,0.041900,82.359209,280.287170,17
20260712_041211,0.529,fallen,87.0,1,0.846096,217.497208,96.494141,2.253994,294.008362,281.385803,12.622559,0.058035,79.278997,282.319946,17
20260712_041211,0.628,fallen,89.7,2,0.815840,222.538223,98.213257,2.265867,295.915894,283.254639,12.661255,0.056895,80.227784,275.988098,17
20260712_041211,0.716,fallen,77.5,2,0.818563,214.266357,98.217590,2.181548,293.461975,282.835876,10.626099,0.049593,80.830617,284.009674,17
20260712_041211,0.795,fallen,72.2,1,0.841235,216.486679,97.777527,2.214074,293.120544,280.229767,12.890778,0.059545,78.743851,288.189850,17
20260712_041211,0.883,fallen,79.1,1,0.825445,227.261475,94.615250,2.401954,294.259644,285.599854,8.659790,0.038105,82.817840,278.685913,17
20260712_041211,0.967,fallen,73.8,1,0.831030,222.021545,95.906555,2.314978,294.608643,283.666870,10.941772,0.049282,81.090824,281.087494,17
20260712_041211,1.059,fallen,83.1,1,0.847394,225.486557,97.346939,2.316319,292.433228,281.609131,10.824097,0.048003,81.137005,284.024200,17
20260712_041211,1.150,fallen,81.8,1,0.833337,224.119003,97.102783,2.308060,295.490784,286.036133,9.454651,0.042186,82.417236,275.628754,17
20260712_041211,1.235,fallen,76.1,1,0.845687,221.857422,98.562622,2.250929,292.159393,281.762390,10.397003,0.046863,80.664950,285.802795,17
20260712_041211,1.323,fallen,79.3,1,0.825144,218.074356,98.781311,2.207648,291.819458,283.117188,8.702271,0.039905,82.255701,288.484497,17
20260712_041211,1.410,fallen,78.6,2,0.170497,88.907471,288.079300,0.308622,,,,,,,2
20260712_041211,1.489,fallen,70.3,1,0.840713,227.053528,96.862000,2.344093,292.309509,281.462585,10.846924,0.047773,81.195240,283.474213,17
20260712_041211,1.579,fallen,82.5,1,0.848200,218.476913,98.050919,2.228199,291.447998,280.063416,11.384583,0.052109,80.015797,286.218872,17
20260712_041211,1.670,fallen,81.8,1,0.837292,223.175537,96.347641,2.316357,293.915405,281.019226,12.896179,0.057785,79.757486,281.608337,17
20260712_041211,1.760,fallen,79.0,1,0.833414,224.178726,96.548325,2.321933,294.070374,284.199646,9.870728,0.044031,81.668921,280.579712,17
20260712_041211,1.850,fallen,80.1,1,0.833552,214.045303,99.095642,2.159987,293.102478,284.350708,8.751770,0.040887,81.730767,282.589966,17
20260712_041211,1.936,fallen,79.3,1,0.843162,221.577896,100.290161,2.209368,292.827942,281.221497,11.606445,0.052381,79.795672,289.378906,17
20260712_041211,2.032,fallen,88.2,1,0.836913,221.502014,98.454529,2.249790,293.491638,281.615967,11.875671,0.053614,79.789720,286.009399,17
20260712_041211,2.157,fallen,117.1,1,0.844096,215.013367,99.549561,2.159863,292.454285,279.759888,12.694397,0.059040,79.091396,287.846069,17
20260712_041211,2.241,fallen,75.4,1,0.841775,217.997192,98.036194,2.223640,291.093262,278.978363,12.114899,0.055574,79.580061,289.303406,17
20260712_041211,2.332,fallen,83.6,1,0.835909,216.783508,99.119385,2.187095,290.973938,278.448669,12.525269,0.057778,79.239282,287.511597,17
20260712_041211,2.432,fallen,92.1,1,0.838235,215.170288,97.384094,2.209501,293.928040,279.407043,14.520996,0.067486,78.223284,289.044006,17
20260712_041211,2.525,fallen,83.6,1,0.836783,218.910461,96.988037,2.257087,292.302856,280.190063,12.112793,0.055332,80.059960,280.616516,17
20260712_041211,2.621,fallen,86.2,1,0.845894,218.301819,99.001938,2.205026,293.456726,284.267700,9.189026,0.042093,82.237960,287.994019,17
20260712_041211,2.704,fallen,76.1,2,0.837757,219.293640,99.201294,2.210593,293.199585,279.616821,13.582764,0.061939,78.471748,287.871735,17
20260712_041211,2.787,fallen,73.9,1,0.805604,211.244080,98.062378,2.154181,292.014893,277.911591,14.103302,0.066763,77.265063,288.435425,17
20260712_041211,2.870,fallen,73.1,1,0.831422,216.958252,98.417542,2.204467,292.857300,283.249786,9.607513,0.044283,81.329650,285.216919,17
