session_id,t_rel,label,ms,n_persons,conf,bbox_w,bbox_h,aspect,sh_y,hip_y,sh_hip_gap,sh_hip_gap_norm,torso_angle,ank_y,kp_ok
20260712_035639,7.606,unlabeled,79.8,1,0.844030,134.726807,179.947571,0.748700,232.155762,273.679535,41.523773,0.230755,7.448002,357.088318,16
20260712_035639,7.689,unlabeled,75.7,1,0.859496,136.491150,180.100693,0.757860,231.501083,273.125366,41.624283,0.231117,6.972465,356.611450,17
20260712_035639,7.798,unlabeled,101.6,2,0.859342,128.009888,181.220276,0.706377,232.542816,273.335327,40.792511,0.225099,8.430702,358.054443,16
20260712_035639,7.901,unlabeled,95.3,1,0.853958,132.245728,180.054810,0.734475,232.569427,272.703979,40.134552,0.222902,7.854976,356.529297,16
20260712_035639,7.993,unlabeled,83.8,1,0.866534,130.871216,178.476379,0.733269,232.134277,273.267029,41.132751,0.230466,8.115676,355.423553,17
20260712_035639,8.079,unlabeled,75.8,1,0.860992,133.799072,179.545471,0.745210,231.818588,273.512848,41.694260,0.232221,7.253906,356.332458,17
20260712_035639,8.195,unlabeled,106.6,1,0.854989,130.887756,178.675659,0.732544,232.018677,272.196075,40.177399,0.224862,9.009792,356.502136,16
20260712_035639,8.309,unlabeled,105.1,2,0.846070,125.529907,176.145523,0.712649,232.205597,270.714172,38.508575,0.218618,9.618240,356.650085,16
20260712_035639,8.407,unlabeled,89.5,1,0.855561,132.879883,179.205551,0.741494,232.164856,272.837891,40.673035,0.226963,10.383580,356.607849,16
20260712_035639,8.503,unlabeled,86.6,2,0.861075,135.695679,181.002075,0.749691,232.899139,274.348816,41.449677,0.229001,9.354979,357.600830,16
20260712_035639,8.602,unlabeled,90.3,2,0.847546,136.814392,180.727722,0.757019,231.904785,270.502502,38.597717,0.213568,8.935030,358.325012,16
20260712_035639,8.693,unlabeled,83.0,2,0.836382,132.038452,177.174622,0.745245,231.726624,271.071594,39.344971,0.222069,9.840250,357.276947,16
20260712_035639,8.785,unlabeled,82.0,2,0.849595,132.783081,178.752792,0.742831,232.758713,273.823334,41.064621,0.229729,8.999212,356.893677,16
20260712_035639,8.886,unlabeled,91.8,1,0.851964,128.570740,176.313461,0.729217,232.762344,275.073486,42.311142,0.239977,8.463270,355.926636,16
20260712_035639,8.978,unlabeled,82.2,1,0.859240,127.980713,178.664307,0.716319,233.094147,272.770813,39.676666,0.222074,9.771730,356.625092,17
20260712_035639,9.069,unlabeled,83.2,1,0.849681,129.286499,179.237732,0.721313,233.190430,274.663635,41.473206,0.231387,10.859260,357.389832,16
20260712_035639,9.166,unlabeled,89.1,1,0.851216,127.604431,177.787964,0.717734,233.128799,274.267273,41.138474,0.231391,9.095454,356.724976,16
20260712_035639,9.289,unlabeled,113.9,2,0.213091,73.043457,309.470459,0.236027,,,,,,286.246094,3
20260712_035639,9.376,unlabeled,74.1,1,0.839444,123.607971,176.989868,0.698390,231.927872,271.795715,39.867844,0.225255,9.056306,357.464966,16
20260712_035639,9.455,unlabeled,70.3,2,0.858122,131.779053,180.004028,0.732089,232.278137,273.066315,40.788177,0.226596,8.101059,356.721191,17
20260712_035639,9.535,unlabeled,72.5,2,0.860324,133.837646,180.208374,0.742683,233.116119,276.627228,43.511108,0.241449,8.663605,356.593048,17
20260712_035639,9.622,unlabeled,78.6,1,0.857642,129.586182,179.791199,0.720759,231.649902,273.198792,41.548889,0.231095,8.325275,356.160339,17
20260712_035639,9.703,unlabeled,71.7,1,0.850652,132.983276,179.772400,0.739731,232.791992,275.056976,42.264984,0.235103,8.804247,356.972992,16
20260712_035639,9.785,unlabeled,71.8,2,0.857084,135.609863,180.846680,0.749861,232.504120,273.808319,41.304199,0.228393,9.030253,357.371033,17
20260712_035639,9.864,unlabeled,70.9,2,0.195998,75.423462,315.666626,0.238934,,,,,,288.531708,4
20260712_035639,9.957,unlabeled,83.9,2,0.849770,130.745422,178.838135,0.731082,232.149963,272.571899,40.421936,0.226025,8.437295,356.523590,16
20260712_035639,10.090,unlabeled,122.6,3,0.848134,134.641724,181.104553,0.743447,232.007263,272.475189,40.467926,0.223451,8.752909,357.280090,16
20260712_035639,10.177,unlabeled,77.5,2,0.851063,136.830200,180.427353,0.758367,231.391769,269.759003,38.367233,0.212646,7.263173,356.601593,16
20260712_035639,10.257,unlabeled,69.9,1,0.862010,136.606323,179.377441,0.761558,232.021393,274.648987,42.627594,0.237642,7.230944,356.323395,16
20260712_035639,10.342,unlabeled,76.4,1,0.852828,132.976318,179.297729,0.741651,232.775452,275.708740,42.933289,0.239452,7.900723,354.800720,17
20260712_035639,10.424,unlabeled,74.1,1,0.857178,131.599915,177.966293,0.739465,232.107300,273.130310,41.023010,0.230510,8.432601,354.980591,16
20260712_035639,10.509,unlabeled,77.2,1,0.862333,132.098816,180.021469,0.733795,231.800537,273.567474,41.766937,0.232011,8.429944,355.386719,16
20260712_035639,10.615,unlabeled,99.0,1,0.868008,136.505737,180.534729,0.756119,231.240051,272.691254,41.451202,0.229602,7.764294,355.761292,16
20260712_035639,10.717,unlabeled,92.5,2,0.860690,132.992920,179.745483,0.739896,232.041168,270.384308,38.343140,0.213319,7.847388,356.477722,17
20260712_035639,10.797,unlabeled,72.6,1,0.851881,138.710327,181.005386,0.766333,230.063354,269.497223,39.433868,0.217860,7.469912,357.618378,17
20260712_035639,10.881,unlabeled,73.8,2,0.879307,142.068237,185.145248,0.767334,229.219879,272.430420,43.210541,0.233387,5.607837,356.263611,16
20260712_035639,10.962,unlabeled,72.6,2,0.872475,140.712158,187.671860,0.749778,229.039368,271.420654,42.381287,0.225827,5.827274,357.021729,17
20260712_035639,11.047,unlabeled,76.5,2,0.869702,139.109985,187.175797,0.743205,230.037933,273.163422,43.125488,0.230401,6.247453,356.896088,17
20260712_035639,11.126,unlabeled,71.7,1,0.858194,136.242676,187.153931,0.727971,228.623856,271.444824,42.820969,0.228801,6.956829,354.678589,17
20260712_035639,11.212,unlabeled,76.8,2,0.853896,129.152100,184.031982,0.701792,228.070801,269.855225,41.784424,0.227050,6.577043,354.717804,17
20260712_035639,11.291,unlabeled,71.5,2,0.872184,135.432129,189.529968,0.714568,228.585968,272.577576,43.991608,0.232109,9.856640,354.977844,17
20260712_035639,11.376,unlabeled,73.8,2,0.866523,125.535645,187.888809,0.668138,228.453735,274.217102,45.763367,0.243566,7.431986,354.961090,17
20260712_035639,11.454,unlabeled,70.5,2,0.860243,131.885620,189.436279,0.696200,227.901276,272.198730,44.297455,0.233838,9.841838,355.265991,17
20260712_035639,11.534,unlabeled,69.9,2,0.864130,132.081299,188.674942,0.700047,227.314682,272.968628,45.653946,0.241971,8.063257,355.750122,16
20260712_035639,11.618,unlabeled,75.8,1,0.849437,124.158020,187.444214,0.662373,227.565552,267.632690,40.067139,0.213755,9.261410,356.156128,17
20260712_035639,11.696,unlabeled,71.1,1,0.855644,129.376587,188.234253,0.687317,227.292969,270.760742,43.467773,0.230924,9.255586,354.570984,17
20260712_035639,11.776,unlabeled,70.4,2,0.857972,133.789673,187.927719,0.711921,228.615738,274.065796,45.450058,0.241849,7.520682,355.782349,17
20260712_035639,11.861,unlabeled,76.3,2,0.860133,125.967651,188.186829,0.669375,227.010483,270.916687,43.906204,0.233312,8.700433,353.562225,17
20260712_035639,11.938,unlabeled,67.2,2,0.863550,135.994385,188.168762,0.722726,227.350128,272.561035,45.210907,0.240268,7.071246,355.640869,16
20260712_035639,12.020,unlabeled,74.4,2,0.850393,127.828552,185.332169,0.689727,228.090805,273.331421,45.240616,0.244106,8.012697,353.906677,17
20260712_035639,12.103,unlabeled,74.5,2,0.860654,128.184082,187.837219,0.682421,227.276596,271.996765,44.720169,0.238079,7.503677,354.761169,17
20260712_035639,12.180,unlabeled,68.9,2,0.873263,139.633789,190.595703,0.732618,227.875458,273.794434,45.918976,0.240923,6.531017,355.022797,17
20260712_035639,12.264,unlabeled,74.6,1,0.865361,137.958618,187.916077,0.734150,225.894684,271.233337,45.338654,0.241271,7.313923,354.024109,17
20260712_035639,12.351,unlabeled,80.3,1,0.856789,135.141357,186.504089,0.724603,226.975494,271.650818,44.675323,0.239541,6.952805,353.801086,17
20260712_035639,12.430,unlabeled,70.1,2,0.857669,132.294678,189.920776,0.696578,227.497940,272.625732,45.127792,0.237614,7.555187,355.146576,17
20260712_035639,12.508,unlabeled,70.1,2,0.859902,123.766357,187.355820,0.660595,226.588882,270.388000,43.799118,0.233775,8.385805,352.589630,17
20260712_035639,12.591,unlabeled,74.1,1,0.858788,126.199219,183.906494,0.686214,226.594009,268.867188,42.273178,0.229862,7.778000,353.029663,17
20260712_035639,12.684,unlabeled,83.8,1,0.859268,130.446533,189.391113,0.688768,227.185684,271.615753,44.430069,0.234594,6.815221,354.475006,17
20260712_035639,12.761,unlabeled,68.7,1,0.856682,130.514771,190.743958,0.684241,226.535492,269.132996,42.597504,0.223323,8.157455,353.883820,17
20260712_035639,12.844,unlabeled,75.6,1,0.851190,127.225891,186.083145,0.683705,227.795593,271.678284,43.882690,0.235823,6.305553,355.150391,16
20260712_035639,12.928,unlabeled,74.7,1,0.857780,131.384399,188.195801,0.698126,226.641479,272.768250,46.126770,0.245100,7.183262,354.245667,17
20260712_035639,13.010,unlabeled,74.5,2,0.862952,135.407837,189.233948,0.715558,225.738861,271.643890,45.905029,0.242583,7.071229,354.704254,17
20260712_035639,13.093,unlabeled,71.9,2,0.865396,137.005249,189.824722,0.721746,227.135635,272.628448,45.492813,0.239657,6.965200,355.213043,17
20260712_035639,13.174,unlabeled,73.7,2,0.869524,136.512329,189.918106,0.718796,226.788513,271.067169,44.278656,0.233146,7.044658,355.326660,17
20260712_035639,13.264,unlabeled,80.1,1,0.862630,126.327759,189.020996,0.668327,227.811005,271.287384,43.476379,0.230008,7.360143,355.435547,16
20260712_035639,13.378,unlabeled,106.9,1,0.863604,132.396484,188.970963,0.700618,226.598938,272.358978,45.760040,0.242154,6.791471,354.248779,17
20260712_035639,13.486,unlabeled,97.5,1,0.863650,128.229370,187.981140,0.682140,227.162811,272.651062,45.488251,0.241983,7.552219,352.015381,17
20260712_035639,13.574,unlabeled,78.8,1,0.859603,128.832153,188.119034,0.684844,227.135040,272.223969,45.088928,0.239683,7.591080,353.230530,17
20260712_035639,13.652,unlabeled,69.4,2,0.852422,130.204468,189.449966,0.687276,226.788986,272.674286,45.885300,0.242203,8.099790,352.764343,17
20260712_035639,13.733,unlabeled,71.8,1,0.868487,135.932373,190.301773,0.714299,226.587952,272.564545,45.976593,0.241598,6.970309,354.683807,17
20260712_035639,13.814,unlabeled,71.1,1,0.853415,132.135254,188.029236,0.702738,226.587433,271.555786,44.968353,0.239156,7.560496,353.007141,17
20260712_035639,13.916,unlabeled,94.3,1,0.860128,136.560303,188.633057,0.723947,226.697571,271.462280,44.764709,0.237311,6.728075,353.755310,17
20260712_035639,14.003,unlabeled,75.8,1,0.861470,127.906616,189.814102,0.673852,226.047302,269.246094,43.198792,0.227585,8.511102,353.460449,17
20260712_035639,14.089,unlabeled,75.8,1,0.863571,118.568848,188.121887,0.630277,226.352173,269.419800,43.067627,0.228935,8.130432,352.530457,17
20260712_035639,14.168,unlabeled,69.8,2,0.860223,124.386963,188.529770,0.659774,226.941055,271.763000,44.821945,0.237745,7.444492,353.091675,17
20260712_035639,14.246,unlabeled,68.6,1,0.862296,130.553833,189.666138,0.688335,225.683441,270.907715,45.224274,0.238441,7.246399,352.849213,17
20260712_035639,14.326,unlabeled,71.0,2,0.857250,129.676147,188.217407,0.688970,227.084091,272.955261,45.871170,0.243714,7.791769,352.200317,17
20260712_035639,14.416,unlabeled,81.1,1,0.861571,137.543701,190.435425,0.722259,226.160339,273.535645,47.375305,0.248774,6.813654,354.101318,17
20260712_035639,14.516,unlabeled,91.6,1,0.864461,134.002014,191.974976,0.698018,226.137787,271.582367,45.444580,0.236721,5.894274,354.196472,17
20260712_035639,14.611,unlabeled,84.6,1,0.855659,122.859131,189.413437,0.648629,226.139252,269.555908,43.416656,0.229216,7.079623,353.070068,17
20260712_035639,14.689,unlabeled,69.9,2,0.876983,135.305420,191.075623,0.708125,226.201324,273.137848,46.936523,0.245644,6.573107,354.429443,17
20260712_035639,14.772,unlabeled,74.9,2,0.862914,135.104126,190.598450,0.708842,226.672485,273.199463,46.526978,0.244110,5.888559,354.007324,17
20260712_035639,14.869,unlabeled,87.0,2,0.864795,136.354858,189.159241,0.720847,226.538055,272.961060,46.423004,0.245418,5.701833,354.055786,17
20260712_035639,14.952,unlabeled,74.4,2,0.854416,126.012390,188.779785,0.667510,227.243835,270.961548,43.717712,0.231580,6.581104,356.772583,15
20260712_035639,0.000,unlabeled,79.1,2,0.680046,273.607971,118.852966,2.302071,261.110504,274.978882,13.868378,0.050687,80.638825,318.226440,17
20260712_035639,0.090,unlabeled,82.5,1,0.692566,272.906601,113.510010,2.404251,261.910004,274.349060,12.439056,0.045580,81.362966,313.702423,17
20260712_035639,0.176,unlabeled,77.2,2,0.515091,280.456116,160.574890,1.746575,255.707397,264.591431,8.884033,0.031677,83.372973,330.004059,17
20260712_035639,0.256,unlabeled,70.8,2,0.726752,271.124207,112.803345,2.403512,261.161621,274.317444,13.155823,0.048523,80.611411,312.292969,17
20260712_035639,0.351,unlabeled,85.2,2,0.688247,270.715881,112.753418,2.400955,260.777283,274.653625,13.876343,0.051258,80.410534,311.741760,17
20260712_035639,0.446,unlabeled,86.1,2,0.673064,272.724915,120.292969,2.267173,260.868652,276.123352,15.254700,0.055934,79.503541,319.419342,17
20260712_035639,0.528,unlabeled,74.1,1,0.674171,272.422180,113.158066,2.407448,261.706360,274.915985,13.209625,0.048490,80.854194,314.726440,17
20260712_035639,0.610,unlabeled,73.5,2,0.713303,270.857193,112.965881,2.397690,262.256775,275.197174,12.940399,0.047776,80.940200,313.657898,17
20260712_035639,0.696,unlabeled,78.0,2,0.723189,272.808105,112.493225,2.425107,260.275024,274.113953,13.838928,0.050728,80.573504,315.410339,17
20260712_035639,0.774,unlabeled,69.0,1,0.724068,272.355972,116.137390,2.345119,261.879364,275.301514,13.422150,0.049282,80.882372,315.954498,17
20260712_035639,0.856,unlabeled,71.7,2,0.776758,269.684875,113.848251,2.368810,261.417419,275.865967,14.448547,0.053576,79.963522,313.460876,17
20260712_035639,0.936,unlabeled,72.4,2,0.682843,272.966309,123.983032,2.201642,262.494019,273.965027,11.471008,0.042024,82.203041,317.744598,17
20260712_035639,1.036,unlabeled,88.9,2,0.749325,270.356506,115.472595,2.341304,261.854553,274.869751,13.015198,0.048141,81.106779,313.541748,17
20260712_035639,1.123,unlabeled,79.6,2,0.701727,270.628891,116.054138,2.331919,262.193542,274.861084,12.667542,0.046808,81.093876,316.039246,17
20260712_035639,1.214,unlabeled,80.8,2,0.645763,272.178696,116.094238,2.344463,261.339325,273.675964,12.336639,0.045326,81.366410,316.193115,17
20260712_035639,1.311,unlabeled,88.0,1,0.732314,269.524155,113.620605,2.372142,259.605377,274.692413,15.087036,0.055977,79.538088,311.038483,17
20260712_035639,1.407,unlabeled,88.1,2,0.783792,269.119446,113.323975,2.374779,262.266235,274.648743,12.382507,0.046011,81.429210,311.017029,17
20260712_035639,1.497,unlabeled,80.0,2,0.775440,270.900574,111.650269,2.426332,258.879974,273.104431,14.224457,0.052508,80.073157,309.409363,17
20260712_035639,1.576,unlabeled,69.4,1,0.694753,271.198120,114.474487,2.369070,261.355774,274.441956,13.086182,0.048253,80.979474,313.514709,16
20260712_035639,1.657,unlabeled,71.1,2,0.709644,270.863708,129.547241,2.090849,261.246338,276.170410,14.924072,0.055098,79.882806,320.414673,17
20260712_035639,1.738,unlabeled,71.7,1,0.782890,270.518250,115.735107,2.337391,261.405243,275.087738,13.682495,0.050579,80.156402,312.827515,17
